,trip_count,prev_port,next_port,distance,frequency
6312292,1374873,3358,3001,2419.124918883,0.8918918918918919
6405340,2468010,3001,3358,1974.7077880541506,1.0
6352363,1840522,2506,3358,21.560271427272653,0.45
6239081,358923,2506,3358,22.54638174633042,0.55
6240325,372263,7144,7017,16419.369256817015,0.1111111111111111
6241853,387211,7144,7017,16584.824694185536,0.1111111111111111
6356178,1872211,7144,7017,16650.874057384463,0.7777777777777778
6284172,993018,7017,3064,11764.405305951539,0.3333333333333333
6236894,307785,7017,3064,12360.622447477002,0.6666666666666666
6223348,172652,25592,4199,31.606628152279743,0.16666666666666666
6331820,1612591,4199,11770,18.969751928252954,0.8333333333333334
6269346,905350,1972,2082,939.7022688076827,0.3888888888888889
6402731,2438934,1972,2082,912.689176384743,0.6111111111111112
6552192,1016942,6813,6165,8.483782309533463,0.02127659574468085
6610086,1512543,6165,2787,10909.538290645676,0.0851063829787234
6611711,1541131,6165,2787,7535.2456656281265,0.3617021276595745
6686070,2260841,6165,2787,9105.770896629114,0.5319148936170213
6416445,2629429,2880,28318,192.51310624878653,1.0
6606132,1467161,28318,3689,5710.28934056543,1.0
6391620,2328939,2025,7003,3.2165775536009305,1.0
6224174,175469,3322,7101,11896.592004278053,0.16666666666666666
6379871,2219258,3322,7101,11088.168384987312,0.8333333333333334
6444080,2897878,2815,26077,11113.346674486394,0.25
6428066,2717302,2815,26077,8745.346347409128,0.75
